Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMUSG00000019877	Serinc1	ENSG00000111897	SERINC1	ortholog_one2one	1
ENSMUSG00000016487	Ppfibp1	ENSG00000110841	PPFIBP1	ortholog_one2one	1
ENSMUSG00000020464	Pnpt1	ENSG00000138035	PNPT1	ortholog_one2one	1
ENSMUSG00000003032	Klf4	ENSG00000136826	KLF4	ortholog_one2one	1
ENSMUSG00000039232	Stx11	ENSG00000135604	STX11	ortholog_one2one	1
ENSMUSG00000042246	Tmc7	ENSG00000170537	TMC7	ortholog_one2one	1
ENSMUSG00000019986	Ahi1	ENSG00000135541	AHI1	ortholog_one2one	1
ENSMUSG00000027775	Mfsd1	ENSG00000118855	MFSD1	ortholog_one2one	1
ENSMUSG00000045039	Megf8	ENSG00000105429	MEGF8	ortholog_one2one	1
ENSMUSG00000025986	Slc39a10	ENSG00000196950	SLC39A10	ortholog_one2one	1
ENSMUSG00000030246	Ldhb	ENSG00000111716	LDHB	ortholog_one2one	1
ENSMUSG00000042010	Acacb	ENSG00000076555	ACACB	ortholog_one2one	1
ENSMUSG00000039286	Fndc3b	ENSG00000075420	FNDC3B	ortholog_one2one	1
ENSMUSG00000057329	Bcl2	ENSG00000171791	BCL2	ortholog_one2one	1
ENSMUSG00000056602	Fry	ENSG00000073910	FRY	ortholog_one2one	1
ENSMUSG00000047907	Tshz2	ENSG00000182463	TSHZ2	ortholog_one2one	1
ENSMUSG00000021895	Arhgef3	ENSG00000163947	ARHGEF3	ortholog_one2one	1
ENSMUSG00000050786	Ccdc126	ENSG00000169193	CCDC126	ortholog_one2one	1
ENSMUSG00000018474	Chd3	ENSG00000170004	CHD3	ortholog_one2one	1
ENSMUSG00000053931	Cnn3	ENSG00000117519	CNN3	ortholog_one2one	1
ENSMUSG00000029076	Sdf4	ENSG00000078808	SDF4	ortholog_one2one	1
ENSMUSG00000027714	Exosc9	ENSG00000123737	EXOSC9	ortholog_one2one	1
ENSMUSG00000042121	Ssh1	ENSG00000084112	SSH1	ortholog_one2one	1
ENSMUSG00000039770	Ypel5	ENSG00000119801	YPEL5	ortholog_one2one	1
ENSMUSG00000037601	Nme1	ENSG00000239672	NME1	ortholog_one2one	1
ENSMUSG00000013523	Bcas1	ENSG00000064787	BCAS1	ortholog_one2one	1
ENSMUSG00000019888	Mgat4c	ENSG00000182050	MGAT4C	ortholog_one2one	1
ENSMUSG00000073399	Trim40	ENSG00000204614	TRIM40	ortholog_one2one	1
ENSMUSG00000026219	Trip12	ENSG00000153827	TRIP12	ortholog_one2one	1
ENSMUSG00000024070	Prkd3	ENSG00000115825	PRKD3	ortholog_one2one	1
ENSMUSG00000032356	Rasgrf1	ENSG00000058335	RASGRF1	ortholog_one2one	1
ENSMUSG00000024033	Rsph1	ENSG00000160188	RSPH1	ortholog_one2one	1
ENSMUSG00000026930	Gpsm1	ENSG00000160360	GPSM1	ortholog_one2one	1
ENSMUSG00000038775	Vill	ENSG00000136059	VILL	ortholog_one2one	1
ENSMUSG00000011589	Fsd1	ENSG00000105255	FSD1	ortholog_one2one	1
ENSMUSG00000030057	Cnbp	ENSG00000169714	CNBP	ortholog_one2one	1
ENSMUSG00000052584	Serp2	ENSG00000151778	SERP2	ortholog_one2one	0
ENSMUSG00000044949	Ubtd2	ENSG00000168246	UBTD2	ortholog_one2one	1
ENSMUSG00000074796	Slc4a11	ENSG00000088836	SLC4A11	ortholog_one2one	1
ENSMUSG00000038545	Cul7	ENSG00000044090	CUL7	ortholog_one2one	1
ENSMUSG00000018395	Kif3a	ENSG00000131437	KIF3A	ortholog_one2one	1
ENSMUSG00000037062	Sh3glb1	ENSG00000097033	SH3GLB1	ortholog_one2one	1
ENSMUSG00000047766	Lrrc49	ENSG00000137821	LRRC49	ortholog_one2one	1
ENSMUSG00000026435	Slc45a3	ENSG00000158715	SLC45A3	ortholog_one2one	1
ENSMUSG00000001761	Smo	ENSG00000128602	SMO	ortholog_one2one	1
ENSMUSG00000030095	Tmem43	ENSG00000170876	TMEM43	ortholog_one2one	1
ENSMUSG00000019961	Tmpo	ENSG00000120802	TMPO	ortholog_one2one	0
ENSMUSG00000019433	Gipc1	ENSG00000123159	GIPC1	ortholog_one2one	1
ENSMUSG00000055809	Dnaaf3	ENSG00000167646	DNAAF3	ortholog_one2one	1
ENSMUSG00000036053	Fmnl2	ENSG00000157827	FMNL2	ortholog_one2one	1
ENSMUSG00000015850	Adamtsl4	ENSG00000143382	ADAMTSL4	ortholog_one2one	1
ENSMUSG00000070000	Fcho1	ENSG00000130475	FCHO1	ortholog_one2one	1
ENSMUSG00000073412	Lst1	ENSG00000204482	LST1	ortholog_one2one	1
ENSMUSG00000060477	Irak2	ENSG00000134070	IRAK2	ortholog_one2one	1
ENSMUSG00000021892	Sh3bp5	ENSG00000131370	SH3BP5	ortholog_one2one	1
ENSMUSG00000015647	Lama5	ENSG00000130702	LAMA5	ortholog_one2one	1
ENSMUSG00000024399	Ltb	ENSG00000227507	LTB	ortholog_one2one	1
ENSMUSG00000052698	Tln2	ENSG00000171914	TLN2	ortholog_one2one	1
ENSMUSG00000050359	Sprr1a				
ENSMUSG00000025893	Kbtbd3	ENSG00000182359	KBTBD3	ortholog_one2one	1
ENSMUSG00000062515	Fabp4	ENSG00000170323	FABP4	ortholog_one2one	1
ENSMUSG00000056054	S100a8	ENSG00000143546	S100A8	ortholog_one2one	1
ENSMUSG00000033256	Shf	ENSG00000138606	SHF	ortholog_one2one	0
ENSMUSG00000007379	Dennd2c	ENSG00000175984	DENND2C	ortholog_one2one	1
ENSMUSG00000021959	Lats2	ENSG00000150457	LATS2	ortholog_one2one	1
ENSMUSG00000069874	Irgm2	ENSG00000237693	IRGM	ortholog_one2many	0
ENSMUSG00000045912	C2cd4c	ENSG00000183186	C2CD4C	ortholog_one2one	1
ENSMUSG00000060260	Pwwp2b	ENSG00000171813	PWWP2B	ortholog_one2one	1
ENSMUSG00000032060	Cryab	ENSG00000109846	CRYAB	ortholog_one2one	1
ENSMUSG00000062232	Rapgef2	ENSG00000109756	RAPGEF2	ortholog_one2one	1
ENSMUSG00000019943	Atp2b1	ENSG00000070961	ATP2B1	ortholog_one2one	1
ENSMUSG00000014725	Adam28	ENSG00000042980	ADAM28	ortholog_one2one	1
ENSMUSG00000040389	Wdr47	ENSG00000085433	WDR47	ortholog_one2one	1
ENSMUSG00000031790	Mmp15	ENSG00000102996	MMP15	ortholog_one2one	1
ENSMUSG00000057335	Cep170	ENSG00000143702	CEP170	ortholog_one2one	1
ENSMUSG00000042099	Kank3	ENSG00000186994	KANK3	ortholog_one2one	1
ENSMUSG00000015749	Anp32e	ENSG00000143401	ANP32E	ortholog_one2one	1
ENSMUSG00000068744	Psrc1	ENSG00000134222	PSRC1	ortholog_one2one	1
ENSMUSG00000006412	Pfdn2	ENSG00000143256	PFDN2	ortholog_one2one	1
ENSMUSG00000034771	Tle2	ENSG00000065717	TLE2	ortholog_one2one	1
ENSMUSG00000027313	Chac1	ENSG00000128965	CHAC1	ortholog_one2one	1
ENSMUSG00000032121	Tmem218	ENSG00000150433	TMEM218	ortholog_one2one	1
ENSMUSG00000038264	Sema7a	ENSG00000138623	SEMA7A	ortholog_one2one	1
ENSMUSG00000009927	Rps25	ENSG00000118181	RPS25	ortholog_one2one	1
ENSMUSG00000000792	Slc5a5	ENSG00000105641	SLC5A5	ortholog_one2one	1
ENSMUSG00000045128	Rpl18a	ENSG00000105640	RPL18A	ortholog_one2one	1
ENSMUSG00000039693	Msantd3	ENSG00000066697	MSANTD3	ortholog_one2one	1
ENSMUSG00000039735	Fnbp1l	ENSG00000137942	FNBP1L	ortholog_one2one	1
ENSMUSG00000023805	Synj2	ENSG00000078269	SYNJ2	ortholog_one2one	1
ENSMUSG00000033159	Cnppd1	ENSG00000115649	CNPPD1	ortholog_one2one	1
ENSMUSG00000037032	Apbb1	ENSG00000166313	APBB1	ortholog_one2one	1
ENSMUSG00000016262	Sertad4	ENSG00000082497	SERTAD4	ortholog_one2one	1
ENSMUSG00000043131	Mob1a	ENSG00000114978	MOB1A	ortholog_one2one	1
ENSMUSG00000038521	C1s1	ENSG00000182326	C1S	ortholog_one2many	1
ENSMUSG00000007659	Bcl2l1	ENSG00000171552	BCL2L1	ortholog_one2one	1
ENSMUSG00000037499	Nenf	ENSG00000117691	NENF	ortholog_one2one	1
ENSMUSG00000026548	Slamf9	ENSG00000162723	SLAMF9	ortholog_one2one	1
ENSMUSG00000025290	Rps24	ENSG00000138326	RPS24	ortholog_one2one	1
ENSMUSG00000060904	Arl1	ENSG00000120805	ARL1	ortholog_one2one	1
ENSMUSG00000006731	B4galnt1	ENSG00000135454	B4GALNT1	ortholog_one2one	1
ENSMUSG00000025790	Slco3a1	ENSG00000176463	SLCO3A1	ortholog_one2one	1
ENSMUSG00000012126	Ubxn11	ENSG00000158062	UBXN11	ortholog_one2one	1
ENSMUSG00000019578	Ubxn6	ENSG00000167671	UBXN6	ortholog_one2one	1
ENSMUSG00000030201	Lrp6	ENSG00000070018	LRP6	ortholog_one2one	1
ENSMUSG00000057092	Fxyd3	ENSG00000089356	FXYD3	ortholog_one2one	1
ENSMUSG00000040026	Saa3				
ENSMUSG00000029449	Rhof	ENSG00000139725	RHOF	ortholog_one2one	1
ENSMUSG00000001098	Kctd10	ENSG00000110906	KCTD10	ortholog_one2one	1
ENSMUSG00000047193	Dync2h1	ENSG00000187240	DYNC2H1	ortholog_one2one	1
ENSMUSG00000018849	Wwc1	ENSG00000113645	WWC1	ortholog_one2one	1
ENSMUSG00000019929	Dcn	ENSG00000011465	DCN	ortholog_one2one	1
ENSMUSG00000029718	Pcolce	ENSG00000106333	PCOLCE	ortholog_one2one	1
ENSMUSG00000055675	Kbtbd11	ENSG00000176595	KBTBD11	ortholog_one2one	1
ENSMUSG00000029122	Evc	ENSG00000072840	EVC	ortholog_one2one	1
ENSMUSG00000046447	Camk2n1	ENSG00000162545	CAMK2N1	ortholog_one2one	1
ENSMUSG00000066357	Wdr6	ENSG00000178252	WDR6	ortholog_one2one	1
ENSMUSG00000026628	Atf3	ENSG00000162772	ATF3	ortholog_one2one	1
ENSMUSG00000031539	Ap3m2	ENSG00000070718	AP3M2	ortholog_one2one	1
ENSMUSG00000018387	Shroom1	ENSG00000164403	SHROOM1	ortholog_one2one	1
ENSMUSG00000002831	Plin4	ENSG00000167676	PLIN4	ortholog_one2one	1
ENSMUSG00000023467	Tulp2	ENSG00000104804	TULP2	ortholog_one2one	0
ENSMUSG00000024063	Lbh	ENSG00000213626	LBH	ortholog_one2one	1
ENSMUSG00000028270	Gbp2	ENSG00000162645	GBP2	ortholog_one2many	1
ENSMUSG00000001552	Jup	ENSG00000173801	JUP	ortholog_one2one	1
ENSMUSG00000027907	S100a11	ENSG00000163191	S100A11	ortholog_one2one	1
ENSMUSG00000031939	Taf1d	ENSG00000166012	TAF1D	ortholog_one2one	1
ENSMUSG00000027104	Atf2	ENSG00000115966	ATF2	ortholog_one2one	1
ENSMUSG00000032436	Cmtm7	ENSG00000153551	CMTM7	ortholog_one2one	1
ENSMUSG00000028737	Aldh4a1	ENSG00000159423	ALDH4A1	ortholog_one2one	1
ENSMUSG00000022090	Pdlim2	ENSG00000120913	PDLIM2	ortholog_one2one	1
ENSMUSG00000022139	Mbnl2	ENSG00000139793	MBNL2	ortholog_one2one	1
ENSMUSG00000034723	Tmx4	ENSG00000125827	TMX4	ortholog_one2one	1
ENSMUSG00000034684	Sema3f	ENSG00000001617	SEMA3F	ortholog_one2one	1
ENSMUSG00000031799	Tpm4	ENSG00000167460	TPM4	ortholog_one2one	1
ENSMUSG00000003721	Insig2	ENSG00000125629	INSIG2	ortholog_one2one	1
ENSMUSG00000032717	Mdfi	ENSG00000112559	MDFI	ortholog_one2one	1
ENSMUSG00000040488	Ltbp4	ENSG00000090006	LTBP4	ortholog_one2one	1
ENSMUSG00000037921	Ddx60	ENSG00000137628	DDX60	ortholog_one2one	1
ENSMUSG00000024429	Gnl1	ENSG00000204590	GNL1	ortholog_one2one	1
ENSMUSG00000055322	Tns1	ENSG00000079308	TNS1	ortholog_one2one	1
ENSMUSG00000004568	Arhgef18	ENSG00000104880	ARHGEF18	ortholog_one2one	1
ENSMUSG00000003534	Ddr1	ENSG00000204580	DDR1	ortholog_one2one	1
ENSMUSG00000000561	Wdr77	ENSG00000116455	WDR77	ortholog_one2one	1
ENSMUSG00000078664	Sprr2a1				
ENSMUSG00000048078	Tenm4	ENSG00000149256	TENM4	ortholog_one2one	1
ENSMUSG00000037095	Lrg1	ENSG00000171236	LRG1	ortholog_one2one	1
ENSMUSG00000032875	Arhgef17	ENSG00000110237	ARHGEF17	ortholog_one2one	1
ENSMUSG00000032280	Tle3	ENSG00000140332	TLE3	ortholog_one2one	1
ENSMUSG00000036712	Cyld	ENSG00000083799	CYLD	ortholog_one2one	1
ENSMUSG00000020930	Ccdc103	ENSG00000167131	DNAAF19	ortholog_one2one	1
ENSMUSG00000020758	Itgb4	ENSG00000132470	ITGB4	ortholog_one2one	1
ENSMUSG00000032096	Arcn1	ENSG00000095139	ARCN1	ortholog_one2one	1
ENSMUSG00000020151	Ptprr	ENSG00000153233	PTPRR	ortholog_one2one	1
ENSMUSG00000018920	Cxcl16	ENSG00000161921	CXCL16	ortholog_one2one	0
ENSMUSG00000040329	Il7	ENSG00000104432	IL7	ortholog_one2one	1
ENSMUSG00000027445	Cst9	ENSG00000101435	CST9L	ortholog_one2many	0
ENSMUSG00000023277	Twf2	ENSG00000247596	TWF2	ortholog_one2one	1
ENSMUSG00000030058	Copg1	ENSG00000181789	COPG1	ortholog_one2one	1
ENSMUSG00000006310	Zbtb32	ENSG00000011590	ZBTB32	ortholog_one2one	1
ENSMUSG00000032715	Trib3	ENSG00000101255	TRIB3	ortholog_one2one	1
ENSMUSG00000040511	Pvr	ENSG00000073008	PVR	ortholog_one2one	0
ENSMUSG00000049555	Tmie	ENSG00000181585	TMIE	ortholog_one2one	1
ENSMUSG00000033900	Map9	ENSG00000164114	MAP9	ortholog_one2one	1
ENSMUSG00000003545	Fosb	ENSG00000125740	FOSB	ortholog_one2one	1
ENSMUSG00000058056	Palld	ENSG00000129116	PALLD	ortholog_one2one	1
ENSMUSG00000032470	Mras	ENSG00000158186	MRAS	ortholog_one2one	1
ENSMUSG00000038145	Snrk	ENSG00000163788	SNRK	ortholog_one2one	1
ENSMUSG00000031951	Tmem231	ENSG00000205084	TMEM231	ortholog_one2one	1
ENSMUSG00000039831	Arhgap29	ENSG00000137962	ARHGAP29	ortholog_one2one	1
ENSMUSG00000028126	Pip5k1a	ENSG00000143398	PIP5K1A	ortholog_one2one	1
ENSMUSG00000032440	Tgfbr2	ENSG00000163513	TGFBR2	ortholog_one2one	1
ENSMUSG00000032372	Plscr2	ENSG00000188313	PLSCR1	ortholog_one2many	1
ENSMUSG00000032041	Tirap	ENSG00000150455	TIRAP	ortholog_one2one	1
ENSMUSG00000032487	Ptgs2	ENSG00000073756	PTGS2	ortholog_one2one	1
ENSMUSG00000026421	Csrp1	ENSG00000159176	CSRP1	ortholog_one2one	1
ENSMUSG00000025967	Eef1b2	ENSG00000114942	EEF1B2	ortholog_one2one	1
ENSMUSG00000063439	B9d2	ENSG00000123810	B9D2	ortholog_one2one	1
ENSMUSG00000020388	Pdlim4	ENSG00000131435	PDLIM4	ortholog_one2one	1
ENSMUSG00000038508	Gdf15	ENSG00000130513	GDF15	ortholog_one2one	1
ENSMUSG00000025511	Tspan4	ENSG00000214063	TSPAN4	ortholog_one2one	1
ENSMUSG00000025931	Paqr8	ENSG00000170915	PAQR8	ortholog_one2one	1
ENSMUSG00000031617	Tmem184c	ENSG00000164168	TMEM184C	ortholog_one2one	1
ENSMUSG00000014602	Kif1a	ENSG00000130294	KIF1A	ortholog_one2one	1
ENSMUSG00000028211	Trp53inp1	ENSG00000164938	TP53INP1	ortholog_one2one	1
ENSMUSG00000031788	Kifc3	ENSG00000140859	KIFC3	ortholog_one2one	1
ENSMUSG00000075415	Fnbp1	ENSG00000187239	FNBP1	ortholog_one2one	1
ENSMUSG00000032540	Abhd5	ENSG00000011198	ABHD5	ortholog_one2one	1
ENSMUSG00000026479	Lamc2	ENSG00000058085	LAMC2	ortholog_one2one	1
ENSMUSG00000026585	Kifap3	ENSG00000075945	KIFAP3	ortholog_one2one	1
ENSMUSG00000028599	Tnfrsf1b	ENSG00000028137	TNFRSF1B	ortholog_one2one	1
ENSMUSG00000017760	Ctsa	ENSG00000064601	CTSA	ortholog_one2one	1
ENSMUSG00000074582	Arfgef2	ENSG00000124198	ARFGEF2	ortholog_one2one	1
ENSMUSG00000030530	Furin	ENSG00000140564	FURIN	ortholog_one2one	1
ENSMUSG00000006641	Slc5a6	ENSG00000138074	SLC5A6	ortholog_one2one	1
ENSMUSG00000028389	Zfp37	ENSG00000136866	ZFP37	ortholog_one2one	1
ENSMUSG00000041124	Msantd4	ENSG00000170903	MSANTD4	ortholog_one2one	1
ENSMUSG00000033453	Adamts15	ENSG00000166106	ADAMTS15	ortholog_one2one	1
ENSMUSG00000031775	Pllp	ENSG00000102934	PLLP	ortholog_one2one	1
ENSMUSG00000039813	Tbc1d2	ENSG00000095383	TBC1D2	ortholog_one2one	1
ENSMUSG00000031875	Cmtm3	ENSG00000140931	CMTM3	ortholog_one2one	1
ENSMUSG00000051978	Erich1	ENSG00000104714	ERICH1	ortholog_one2one	0
ENSMUSG00000040220	Gas8	ENSG00000141013	DRC4	ortholog_one2one	1
ENSMUSG00000005413	Hmox1	ENSG00000100292	HMOX1	ortholog_one2one	1
ENSMUSG00000038497	Tmco3	ENSG00000150403	SLC9D1	ortholog_one2one	1
ENSMUSG00000035692	Isg15	ENSG00000187608	ISG15	ortholog_one2one	1
ENSMUSG00000039178	Tbc1d19	ENSG00000109680	TBC1D19	ortholog_one2one	1
ENSMUSG00000032278	Paqr5	ENSG00000137819	PAQR5	ortholog_one2one	1
ENSMUSG00000030935	Acsm3	ENSG00000005187	ACSM3	ortholog_one2one	1
ENSMUSG00000040599	Mis12	ENSG00000167842	MIS12	ortholog_one2one	1
ENSMUSG00000047250	Ptgs1	ENSG00000095303	PTGS1	ortholog_one2one	1
ENSMUSG00000020844	Nxn	ENSG00000167693	NXN	ortholog_one2one	1
ENSMUSG00000001039	B9d1	ENSG00000108641	B9D1	ortholog_one2one	1
ENSMUSG00000031621	Isx	ENSG00000175329	ISX	ortholog_one2one	1
ENSMUSG00000027514	Zbp1	ENSG00000124256	ZBP1	ortholog_one2one	0
ENSMUSG00000041189	Chrnb1	ENSG00000170175	CHRNB1	ortholog_one2one	1
ENSMUSG00000020334	Slc22a4	ENSG00000197208	SLC22A4	ortholog_one2one	1
ENSMUSG00000061887	Ssbp3	ENSG00000157216	SSBP3	ortholog_one2one	1
ENSMUSG00000026981	Il1rn	ENSG00000136689	IL1RN	ortholog_one2one	1
ENSMUSG00000020122	Egfr	ENSG00000146648	EGFR	ortholog_one2one	1
ENSMUSG00000040152	Thbs1	ENSG00000137801	THBS1	ortholog_one2one	1
ENSMUSG00000026478	Lamc1	ENSG00000135862	LAMC1	ortholog_one2one	1
ENSMUSG00000041556	Fbxo2	ENSG00000116661	FBXO2	ortholog_one2one	1
ENSMUSG00000007872	Id3	ENSG00000117318	ID3	ortholog_one2one	1
ENSMUSG00000020707	Rnf135				
ENSMUSG00000042675	Ypel3	ENSG00000090238	YPEL3	ortholog_one2one	1
ENSMUSG00000025921	Rdh10	ENSG00000121039	RDH10	ortholog_one2one	1
ENSMUSG00000039202	Abhd2	ENSG00000140526	ABHD2	ortholog_one2one	1
ENSMUSG00000030410	Dmwd	ENSG00000185800	DMWD	ortholog_one2one	1
ENSMUSG00000046589	Lrrc8e	ENSG00000171017	LRRC8E	ortholog_one2one	1
ENSMUSG00000027225	Duoxa2	ENSG00000140274	DUOXA2	ortholog_one2one	1
ENSMUSG00000035901	Dennd5a	ENSG00000184014	DENND5A	ortholog_one2one	1
ENSMUSG00000035914	Cd276	ENSG00000103855	CD276	ortholog_one2one	1
ENSMUSG00000032485	Scap	ENSG00000114650	SCAP	ortholog_one2one	1
ENSMUSG00000019699	Akt3	ENSG00000117020	AKT3	ortholog_one2one	1
ENSMUSG00000020315	Sptbn1	ENSG00000115306	SPTBN1	ortholog_one2one	1
ENSMUSG00000040612	Ildr2	ENSG00000143195	ILDR2	ortholog_one2one	1
ENSMUSG00000026638	Irf6	ENSG00000117595	IRF6	ortholog_one2one	1
ENSMUSG00000037509	Arhgef4				
ENSMUSG00000032179	Bmp5	ENSG00000112175	BMP5	ortholog_one2one	1
ENSMUSG00000026153	Fam135a	ENSG00000082269	FAM135A	ortholog_one2one	1
ENSMUSG00000032068	Plet1	ENSG00000188771	PLET1	ortholog_one2one	0
ENSMUSG00000050212	Eva1b	ENSG00000142694	EVA1B	ortholog_one2one	1
ENSMUSG00000004328	Hif3a	ENSG00000124440	HIF3A	ortholog_one2one	1
ENSMUSG00000028581	Laptm5	ENSG00000162511	LAPTM5	ortholog_one2one	1
ENSMUSG00000057454	Lypd3	ENSG00000124466	LYPD3	ortholog_one2one	1
ENSMUSG00000037235	Mxd4	ENSG00000123933	MXD4	ortholog_one2one	1
ENSMUSG00000043207	Zmpste24	ENSG00000084073	ZMPSTE24	ortholog_one2one	1
ENSMUSG00000025510	Cd151	ENSG00000177697	CD151	ortholog_one2one	1
ENSMUSG00000032373	Car12	ENSG00000074410	CA12	ortholog_one2one	1
ENSMUSG00000034220	Gpc1	ENSG00000063660	GPC1	ortholog_one2one	1
ENSMUSG00000006576	Slc4a3	ENSG00000114923	SLC4A3	ortholog_one2one	1
ENSMUSG00000035168	Tanc1	ENSG00000115183	TANC1	ortholog_one2one	1
ENSMUSG00000028963	Uts2	ENSG00000049247	UTS2	ortholog_one2one	0
ENSMUSG00000025779	Ly96	ENSG00000154589	LY96	ortholog_one2one	1
ENSMUSG00000025858	Get4	ENSG00000239857	GET4	ortholog_one2one	1
ENSMUSG00000039405	Prss23	ENSG00000150687	PRSS23	ortholog_one2one	1
ENSMUSG00000053765	Oas1f	ENSG00000089127	OAS1	ortholog_one2many	0
ENSMUSG00000038072	Galnt11	ENSG00000178234	GALNT11	ortholog_one2one	1
ENSMUSG00000020546	Stxbp4	ENSG00000166263	STXBP4	ortholog_one2one	1
ENSMUSG00000029086	Prom1	ENSG00000007062	PROM1	ortholog_one2one	1
ENSMUSG00000019659	Ccdc12	ENSG00000160799	CCDC12	ortholog_one2one	1
ENSMUSG00000034664	Itga2b	ENSG00000005961	ITGA2B	ortholog_one2one	1
ENSMUSG00000007656	Arpp19	ENSG00000128989	ARPP19	ortholog_one2one	1
ENSMUSG00000002107	Celf2	ENSG00000048740	CELF2	ortholog_one2one	1
ENSMUSG00000043924	Ncmap	ENSG00000184454	NCMAP	ortholog_one2one	1
ENSMUSG00000023106	Denr	ENSG00000139726	DENR	ortholog_one2one	1
ENSMUSG00000017781	Pitpna	ENSG00000174238	PITPNA	ortholog_one2one	1
ENSMUSG00000026574	Dpt	ENSG00000143196	DPT	ortholog_one2one	1
ENSMUSG00000032997	Chpf	ENSG00000123989	CHPF	ortholog_one2one	1
ENSMUSG00000028978	Nos3	ENSG00000164867	NOS3	ortholog_one2one	1
ENSMUSG00000052911	Lamb2	ENSG00000172037	LAMB2	ortholog_one2one	1
ENSMUSG00000009894	Snap47	ENSG00000143740	SNAP47	ortholog_one2one	1
ENSMUSG00000055978	Fut2				
ENSMUSG00000030681	Mvp	ENSG00000013364	MVP	ortholog_one2one	1
ENSMUSG00000030683	Sez6l2	ENSG00000174938	SEZ6L2	ortholog_one2one	1
ENSMUSG00000032232	Cgnl1	ENSG00000128849	CGNL1	ortholog_one2one	1
ENSMUSG00000029102	Hgfac	ENSG00000109758	HGFAC	ortholog_one2one	1
ENSMUSG00000023348	Trip6	ENSG00000087077	TRIP6	ortholog_one2one	1
ENSMUSG00000027002	Nckap1	ENSG00000061676	NCKAP1	ortholog_one2one	1
ENSMUSG00000028698	Pik3r3	ENSG00000117461	PIK3R3	ortholog_one2one	1
ENSMUSG00000057236	Rbbp4	ENSG00000162521	RBBP4	ortholog_one2one	1
ENSMUSG00000053110	Yap1	ENSG00000137693	YAP1	ortholog_one2one	1
ENSMUSG00000031925	Maml2	ENSG00000184384	MAML2	ortholog_one2one	1
ENSMUSG00000020612	Prkar1a	ENSG00000108946	PRKAR1A	ortholog_one2one	1
ENSMUSG00000037049	Smpd1	ENSG00000166311	SMPD1	ortholog_one2one	1
ENSMUSG00000039577	Nphp4	ENSG00000131697	NPHP4	ortholog_one2one	1
ENSMUSG00000032281	Acsbg1	ENSG00000103740	ACSBG1	ortholog_one2one	1
ENSMUSG00000041570	Camsap2	ENSG00000118200	CAMSAP2	ortholog_one2one	1
ENSMUSG00000042268	Slc26a9	ENSG00000174502	SLC26A9	ortholog_one2one	1
ENSMUSG00000034685	Fam171a2	ENSG00000161682	FAM171A2	ortholog_one2one	1
ENSMUSG00000027087	Itgav	ENSG00000138448	ITGAV	ortholog_one2one	1
ENSMUSG00000028576	Ift74	ENSG00000096872	IFT74	ortholog_one2one	1
ENSMUSG00000032251	Irak1bp1	ENSG00000146243	IRAK1BP1	ortholog_one2one	1
ENSMUSG00000002105	Slc39a13	ENSG00000165915	SLC39A13	ortholog_one2one	1
ENSMUSG00000027358	Bmp2	ENSG00000125845	BMP2	ortholog_one2one	1
ENSMUSG00000037533	Rapgef6	ENSG00000158987	RAPGEF6	ortholog_one2one	1
ENSMUSG00000025647	Shisa5	ENSG00000164054	SHISA5	ortholog_one2one	1
ENSMUSG00000019437	Tlcd1	ENSG00000160606	TLCD1	ortholog_one2one	1
ENSMUSG00000050248	Evc2	ENSG00000173040	EVC2	ortholog_one2one	1
ENSMUSG00000020865	Abcc3	ENSG00000108846	ABCC3	ortholog_one2one	1
ENSMUSG00000040525	Cblc	ENSG00000142273	CBLC	ortholog_one2one	1
ENSMUSG00000029338	Antxr2	ENSG00000163297	ANTXR2	ortholog_one2one	1
ENSMUSG00000048000	Gigyf2	ENSG00000204120	GIGYF2	ortholog_one2one	1
ENSMUSG00000017607	Tns4	ENSG00000131746	TNS4	ortholog_one2one	1
ENSMUSG00000028538	St3gal3	ENSG00000126091	ST3GAL3	ortholog_one2one	1
ENSMUSG00000042453	Reln	ENSG00000189056	RELN	ortholog_one2one	1
ENSMUSG00000046879	Irgm1	ENSG00000237693	IRGM	ortholog_one2many	0
ENSMUSG00000041025	Iffo2	ENSG00000169991	IFFO2	ortholog_one2one	1
ENSMUSG00000028649	Macf1	ENSG00000127603	MACF1	ortholog_one2one	1
ENSMUSG00000020422	Tns3	ENSG00000136205	TNS3	ortholog_one2one	1
ENSMUSG00000071415	Rpl23	ENSG00000125691	RPL23	ortholog_one2one	1
ENSMUSG00000032086	Bace1	ENSG00000186318	BACE1	ortholog_one2one	1
ENSMUSG00000028773	Fabp3	ENSG00000121769	FABP3	ortholog_one2one	1
ENSMUSG00000038618	Rassf7	ENSG00000099849	RASSF7	ortholog_one2one	1
ENSMUSG00000034563	Ccpg1	ENSG00000260916	CCPG1	ortholog_one2one	1
ENSMUSG00000034855	Cxcl10	ENSG00000169245	CXCL10	ortholog_one2one	1
ENSMUSG00000004771	Rab11a	ENSG00000103769	RAB11A	ortholog_one2one	1
ENSMUSG00000047517	Dmbt1	ENSG00000187908	DMBT1	ortholog_one2one	0
ENSMUSG00000029359	Tesc				
ENSMUSG00000041836	Ptpre	ENSG00000132334	PTPRE	ortholog_one2one	1
ENSMUSG00000046223	Plaur	ENSG00000011422	PLAUR	ortholog_one2one	1
ENSMUSG00000028357	Kif12	ENSG00000136883	KIF12	ortholog_one2one	1
